time,y_1,y_2,width,y
495,4.1844444444,4.5485714286,3,7.0688888889
345,5.82,3.4811111111,3,5.255
965,25.218000000000004,23.434,3,17.055999999999997
620,7.612,7.472,2,7.678
960,11.1985714286,11.1985714286,3,11.338
775,6.691111111100001,6.691111111100001,3,6.372000000000001
1325,5.237,5.472,3,5.015
335,7.65,5.978,3,8.632
380,6.294285714299999,6.294285714299999,3,7.445
245,1.05,1.715,2,1.501
720,11.110999999999999,10.238999999999999,3,9.011000000000001
1425,2.083,2.094,3,2.4219999999999997
690,12.482999999999999,11.844000000000001,3,10.573
950,21.416,21.888,3,17.293
385,6.18875,5.0183333333,3,6.1485714286
990,14.140999999999998,13.614,2,14.923
1370,2.2159999999999997,2.8,3,1.9566666667
1100,11.883,11.507,2,8.967
1280,6.016,6.132999999999999,3,5.982
1375,2.627,2.627,3,2.395
970,12.745,13.377,2,12.67
365,8.25,7.066,3,9.177999999999999
355,4.677,6.266,3,5.43
1045,16.694000000000003,16.694000000000003,3,16.555
75,1.008,1.008,3,0.37799999999999995
400,13.072000000000001,11.249,3,15.960999999999999
1050,17.555999999999997,25.994,3,20.820999999999998
360,5.863333333300001,5.863333333300001,3,4.185
675,8.556000000000001,9.861,2,7.406000000000001
245,0.9244444444,0.9244444444,3,1.08
845,7.645,7.4611111111,3,7.445
70,0.4322222222,0.7425,3,0.7911111111
570,5.818,5.151,3,6.072222222200001
35,1.072,0.644,2,0.978
875,9.089,9.571,2,10.468
1430,0.983,0.8220000000000001,3,1.528
780,8.245,10.189,2,8.972999999999999
270,2.051,1.406,3,2.3644444444
970,11.4322222222,14.1288888889,3,10.821
750,7.472,7.255,2,8.716000000000001
250,1.79,1.251,2,2.0380000000000003
715,5.7088888889,6.898,3,7.61125
790,6.4214285714,6.1477777778,3,6.5
1085,14.378,19.867,3,13.755999999999998
1175,4.856,5.294,2,5.562
170,0.8340000000000001,0.723,3,0.695
275,2.423,2.423,3,1.9011111111
1305,2.7489999999999997,3.177,2,2.705
745,7.122000000000001,7.452000000000001,2,7.877000000000001
410,14.872,14.5325,3,11.915
1210,6.0166666667,4.5922222222,3,5.005
65,0.672,0.672,3,0.606
220,0.856,0.35600000000000004,3,0.878
1385,1.9609999999999999,2.81,2,1.729
300,2.5866666667,2.6533333333,3,3.05625
1020,14.937999999999999,12.198888888900001,3,14.1555555556
110,0.58,0.4188888889,3,0.54
755,10.51,12.158,3,11.123
760,7.517,7.517,3,7.61
40,0.8340000000000001,0.8170000000000001,3,1.5119999999999998
250,1.344,1.556,3,1.551
425,10.177999999999999,9.467,2,9.677999999999999
1130,8.34,10.09,3,9.36875
690,5.904285714299999,5.1966666667000005,3,5.0866666667
955,12.489,12.489,3,11.1985714286
370,4.1722222222,4.7411111111,3,3.9433333333
125,0.4,0.545,3,0.773
65,0.2,0.505,3,0.517
130,0.45,0.361,3,0.6609999999999999
45,1.5119999999999998,0.8340000000000001,3,0.445
420,9.445,8.013,2,9.289
520,12.078,12.179,3,10.117
255,1.0866666667,1.0866666667,3,1.76
230,1.2329999999999999,1.445,2,1.4880000000000002
365,8.045,7.478,2,7.535555555599999
235,0.48666666670000003,1.0833333333,3,0.6375
1105,8.123,9.55,2,9.935
640,11.15,10.067,3,12.395714285699999
395,11.249,10.588,3,13.072000000000001
695,6.289,6.289,3,5.822
1380,3.0475,2.0471428571,3,2.0177777778
990,15.1025,12.9688888889,3,11.7575
580,4.468,5.4510000000000005,3,5.0244444444
715,3.833,6.12375,3,6.5425
705,6.1,6.1,3,6.756
1315,2.968,2.9219999999999997,2,2.279
1140,6.367000000000001,6.728,2,6.345
895,10.745999999999999,11.1,2,9.112
230,1.123,1.016,3,1.077
1170,7.966,8.816,3,10.027000000000001
105,0.4188888889,0.82,3,0.58
280,2.51625,2.75125,3,3.9114285713999997
350,5.255,5.82,3,4.6175
1400,2.9610000000000003,3.0380000000000003,3,2.155
1275,3.177,3.449,2,3.133
745,13.878,12.628,3,13.110999999999999
445,10.784,9.655,2,11.839
480,6.624444444400001,7.5,3,7.528
1165,6.577000000000001,5.23625,3,5.9879999999999995
25,1.1320000000000001,0.863,3,1.285
965,26.574,24.234,3,22.223000000000003
680,13.049000000000001,9.845,3,11.844000000000001
140,0.523,0.462,3,0.228
1295,5.15375,3.366,2,3.35
430,6.9688888889,6.6288888889,3,5.055
255,1.65,1.3577777778,3,2.1116666666999997
1240,6.053999999999999,5.4270000000000005,2,5.0169999999999995
1280,7.232,7.656000000000001,3,5.316
850,14.199000000000002,11.517000000000001,3,15.712
255,1.517,1.9769999999999999,3,2.551
1020,27.76,23.379,3,20.483
245,1.08,0.6375,3,1.3577777778
630,9.982999999999999,9.39,3,9.66
1420,1.1111111111,0.8333333333,3,0.9940000000000001
635,9.66,9.982999999999999,3,9.783999999999999
885,10.0377777778,10.8933333333,3,11.0377777778
930,12.523,12.800999999999998,2,10.344000000000001
895,10.533,11.14,2,11.384
1270,4.9719999999999995,4.9719999999999995,3,6.855
905,11.825,11.825,3,9.984
595,5.343999999999999,5.343999999999999,3,3.5611111111000002
75,0.36200000000000004,0.606,3,0.395
1410,1.195,1.57,3,0.8333333333
1405,1.794,1.9040000000000001,3,1.601
860,9.994,10.352,3,9.383
1080,10.044,13.267000000000001,3,12.157
925,11.42875,12.21,3,12.006666666700001
1240,6.356,5.233,3,6.127999999999999
1235,4.062,3.5780000000000003,2,4.184
130,0.294,0.278,3,0.28800000000000003
1305,5.901,6.112,3,5.905
645,9.652000000000001,6.382999999999999,2,7.816
260,2.7939999999999996,2.4819999999999998,3,3.056
585,9.399,7.428999999999999,2,8.541
580,8.656,10.128,2,8.823
485,5.61875,8.4077777778,3,5.0557142857
1380,1.86,1.845,2,1.472
350,12.093,10.655999999999999,3,8.627
595,7.188,8.541,2,8.116
365,4.7411111111,5.43,3,4.1722222222
385,9.828,7.94,2,7.516
75,0.25333333329999996,0.41600000000000004,2,0.39399999999999996
1330,5.015,5.237,3,6.155
1250,7.806,6.127999999999999,3,6.711
5,1.81,1.077,3,1.571
660,8.655,9.35,3,10.829
490,12.172,11.715,3,12.533
965,14.1288888889,10.956,3,11.4322222222
1280,3.133,3.177,2,2.128
165,0.42666666670000003,0.6733333333,2,0.1666666667
150,0.41,0.228,2,0.36444444439999996
715,5.428,5.428,3,7.343999999999999
0,1.4688888888999998,0.721,3,1.295
1035,15.025555555599999,12.684000000000001,3,16.5425
735,7.816,8.033,2,7.2170000000000005
610,6.279,5.723,2,7.867000000000001
975,11.6875,10.6514285714,3,13.05
955,12.622,11.338888888900001,3,10.956
830,8.15,8.872,2,7.9079999999999995
450,12.212,11.644,2,12.255
265,1.406,1.18125,3,2.051
590,5.0177777778,4.789,3,5.76375
305,2.1390000000000002,1.9680000000000002,3,2.1488888888999997
1220,4.4857142857,5.005,3,4.828
70,0.517,0.2,3,0.423
1045,12.905999999999999,13.144,2,15.978
540,4.328,4.328,3,4.416
1290,3.366,5.1339999999999995,2,5.15375
180,0.3333333333,0.078,2,0.6288888889
810,8.405,9.735,2,9.857000000000001
1370,3.005,4.093,3,3.582
105,0.511,0.583,3,0.917
355,7.117000000000001,7.117000000000001,3,5.863333333300001
1380,2.81,1.217,2,1.9609999999999999
1115,10.449000000000002,11.466,3,12.548
940,12.344000000000001,12.344000000000001,3,11.666666666700001
645,5.4066666667,5.4066666667,3,5.4888888889
160,0.6733333333,0.32,2,0.42666666670000003
435,8.322000000000001,7.54,2,11.535
800,13.571,10.016,3,12.049000000000001
985,13.199000000000002,12.767000000000001,3,12.7033333333
390,9.878,8.706,2,8.446
355,9.294,10.593,2,9.512
455,19.877,17.305,3,17.399
225,1.016,0.484,3,1.123
870,14.295,15.383,3,11.204
5,0.9670000000000001,0.65,2,0.65
1290,2.928,2.128,2,3.217
560,8.728,9.945,2,9.567
970,27.561,17.750999999999998,3,16.712
1325,3.266,3.266,3,4.0280000000000005
245,1.2109999999999999,1.8730000000000002,2,1.9780000000000002
535,11.494000000000002,14.402999999999999,3,11.833
505,8.65,9.834,2,8.652000000000001
1160,8.816,9.077,3,9.389
1145,6.1383333333,6.9444444444,3,4.9925
995,14.072000000000001,13.712,2,14.306
355,8.627,12.093,3,7.977
555,9.684,7.817,2,9.594
1080,16.261,13.263,2,13.425
945,11.666666666700001,11.666666666700001,3,14.720999999999998
385,9.055,9.455,3,12.517000000000001
510,12.377,14.22,3,13.529000000000002
460,6.23,7.456,3,7.4183333333000006
1370,2.917,2.89625,3,2.544
1390,1.334,2.0177777778,3,2.467
845,8.81,9.177,3,8.984
130,0.44444444439999997,0.389,2,0.38299999999999995
570,10.722999999999999,8.157,2,10.128
70,0.3171428571,0.9,3,0.86125
1075,14.129000000000001,11.061,2,12.283
435,7.289,7.289,3,8.8328571429
100,0.294,0.3,3,0.34
415,6.7575,7.395,3,8.4055555556
1025,20.483,27.76,3,25.395
185,0.10285714289999999,0.5555555556,2,0.3522222222
1165,4.59,5.907,2,5.294
630,10.417,9.9,3,10.067
155,0.1875,1.1814285714,3,0.4188888889
1165,5.55,6.2225,3,6.015
1370,2.339,1.633,2,2.066
1295,3.176,4.373,3,3.90125
1325,3.1922222222000003,3.216,3,2.805
700,9.016,8.582,2,7.638
955,12.822000000000001,12.106,2,13.66
1270,7.045,6.354,3,6.132999999999999
1180,9.249,9.599,3,10.284
1155,9.837,8.443999999999999,3,8.773
515,5.894,5.894,3,5.372000000000001
1255,6.711,7.806,3,6.155
320,3.38375,3.38375,3,3.5071428571
1245,3.889,4.567,3,3.4622222222000003
1280,4.6339999999999995,4.6339999999999995,3,4.8389999999999995
860,15.482999999999999,17.049,3,18.160999999999998
1390,1.389,1.256,2,1.212
490,12.872,11.395,3,12.499
1395,2.467,1.334,3,1.9040000000000001
420,5.178999999999999,6.305,3,6.6288888889
640,9.783999999999999,9.66,3,9.895
490,4.5485714286,6.2225,3,4.1844444444
75,0.6544444443999999,0.55,2,0.611
1395,2.213,0.9490000000000001,3,1.7169999999999999
1005,14.3511111111,12.833,3,13.144
1160,6.50125,6.50125,3,6.415
1130,8.299,6.935,3,6.402
1420,1.155,1.755,2,1.4669999999999999
950,11.947000000000001,14.399000000000001,2,13.572000000000001
615,5.818,4.417,3,5.445
1080,19.867,22.21,3,14.378
175,0.28800000000000003,0.28800000000000003,3,0.588
1350,2.206,1.306,2,2.167
1230,3.5780000000000003,5.322,2,4.062
1355,2.167,2.206,2,1.8730000000000002
290,4.89,4.556,2,6.234
400,6.4811111111,7.3411111111,3,6.956
870,9.068,10.939,2,8.383
15,0.733,1.2,3,0.98
400,6.099,6.316,3,6.5988888888999995
495,12.499,12.872,3,11.489
1435,1.2844444444,1.2844444444,3,0.465
60,0.85,1.056,3,0.726
1280,2.55,2.25,2,2.9560000000000004
915,11.767999999999999,11.345,2,9.173
1435,1.8769999999999998,2.4219999999999997,3,2.083
775,6.632000000000001,5.2166666667,3,7.349
1315,3.113,3.8680000000000003,3,3.7439999999999998
1195,3.909,4.534,2,4.654
685,10.056000000000001,10.761,3,11.345
1020,21.505,24.994,3,20.39
1420,0.5379999999999999,0.9259999999999999,2,1.0170000000000001
110,0.228,0.37,2,0.47700000000000004
160,0.4188888889,0.1875,3,0.222
840,11.559000000000001,13.210999999999999,3,11.517000000000001
1385,2.2569999999999997,2.2569999999999997,3,3.245
765,12.927999999999999,13.665999999999999,3,13.876
525,11.962,10.145,2,10.195
340,4.8642857143,5.7655555556,3,6.0122222222
145,0.0,0.4388888889,2,0.23399999999999999
680,6.876666666699999,5.6375,3,4.6339999999999995
510,8.652000000000001,8.65,2,12.035
850,13.255999999999998,13.218,3,12.515999999999998
910,16.241,12.757,3,15.5
220,1.249,0.629,3,0.785
690,4.8533333333,4.8533333333,3,6.289
950,26.962,20.359,3,18.86
125,0.395,0.4144444444,2,0.20600000000000002
575,10.499,10.470999999999998,3,12.339
1115,7.596,9.935,2,9.744
420,8.4055555556,6.7575,3,5.42875
180,0.37200000000000005,0.7888888889,2,0.38875
60,0.5,0.8440000000000001,2,0.21600000000000003
150,0.23399999999999999,0.0,2,0.23399999999999999
1325,2.85375,3.3569999999999998,3,3.0625
250,1.08,1.08,3,1.0866666667
185,0.2288888889,0.54125,3,0.1675
1110,11.873,13.093,3,12.401
935,13.232000000000001,12.196,3,14.975999999999999
1105,10.822000000000001,12.022,3,9.796
750,10.595,11.833,3,10.672
1350,1.739,2.406,2,1.005
1235,8.177,6.9,3,6.656000000000001
1215,5.292000000000001,5.228,2,3.295
145,0.634,0.634,3,0.23399999999999999
60,0.6729999999999999,0.9,3,0.705
425,13.356,14.337,3,14.538
1305,5.1160000000000005,5.242999999999999,3,3.906
965,11.338,11.338,3,11.145
1090,12.7711111111,10.7355555556,3,10.9175
620,5.445,5.818,3,5.417000000000001
475,5.712999999999999,7.065,3,8.4077777778
365,5.34,3.6922222222000003,3,4.4375
825,9.51375,10.938888888900001,3,10.4725
235,1.3619999999999999,1.412,2,1.8730000000000002
540,11.577,15.120999999999999,3,10.283
255,2.0380000000000003,1.79,2,2.1790000000000003
240,1.439,1.077,3,1.238
800,7.1,7.928999999999999,3,7.53
1375,1.9566666667,2.2159999999999997,3,1.456
380,9.705,9.927999999999999,3,12.606
690,8.062000000000001,6.8,2,8.43
1315,4.138999999999999,4.138999999999999,3,3.306
930,12.39,7.388999999999999,3,13.05
1145,7.226,5.783333333300001,3,6.5760000000000005
885,8.283,8.283,3,10.645
505,11.512,11.489,3,12.020999999999999
1350,3.2680000000000002,3.71,3,2.4330000000000003
475,5.727,7.0889999999999995,3,6.112222222200001
335,4.995,5.0055555556,3,4.75
580,5.0328571429,4.255,3,5.6111111111000005
460,6.674444444400001,6.3388888889,3,6.056
1155,4.923,7.632999999999999,2,7.138999999999999
65,0.21600000000000003,0.5,2,0.55
490,6.0214285713999995,7.528,3,5.33
150,0.579,0.506,3,0.645
355,4.6175,5.255,3,3.1289999999999996
80,0.589,0.423,3,0.317
1030,14.702,14.15,2,12.411
645,4.789,6.205,3,5.195
190,0.9440000000000001,0.38875,2,0.672
560,4.5444444444,5.118,3,5.7142857143
830,12.599,14.300999999999998,3,11.772
295,2.6533333333,3.9742857143,3,2.5866666667
625,6.695,7.405,2,7.172999999999999
1325,5.193,4.854,3,4.461
1435,1.528,0.983,3,0.863
765,10.038,9.294,2,7.535
1275,4.7275,3.6722222222000003,3,3.4528571429
35,1.4669999999999999,1.351,3,0.366
110,0.57,0.2655555556,2,0.5775
1015,14.7088888889,14.687000000000001,3,15.033
765,6.86,7.4175,3,6.8885714286
540,7.655,10.677,2,7.051
530,10.710999999999999,10.213,2,10.677
595,8.517000000000001,10.872,3,10.962
870,22.055999999999997,18.160999999999998,3,17.972
745,7.666666666699999,6.861000000000001,3,6.244
80,0.94,0.695,3,0.628
1260,6.155,6.711,3,6.354
855,8.966000000000001,9.606,2,9.449
920,14.220999999999998,13.552,3,14.720999999999998
285,5.56,4.3839999999999995,3,4.583
1140,7.212000000000001,8.946,2,6.222
1295,3.238,3.372,2,3.177
910,9.301,10.873,2,10.405999999999999
1065,27.139,16.044,3,18.099
1250,5.755,5.782,3,6.149
295,4.65,5.021,3,4.399
1185,6.766,7.577000000000001,3,8.172
425,9.033,10.522,2,7.54
515,12.179,12.020999999999999,3,12.078
270,3.4389999999999996,2.379,2,3.668
260,1.76,1.76,3,1.3780000000000001
20,0.466,1.082,2,0.82625
915,13.552,14.683,3,14.220999999999998
1350,3.555,2.3155555556,3,3.01
760,5.318,6.772,3,6.6677777778
220,1.061,0.972,2,1.173
1305,4.8389999999999995,4.8389999999999995,3,4.406000000000001
335,9.595,9.229,2,7.117000000000001
360,7.977,8.627,3,8.027000000000001
1250,4.439,3.338,2,2.439
850,7.445,7.645,3,9.08375
1295,3.217,2.928,2,2.4130000000000003
240,1.8730000000000002,1.3619999999999999,2,1.2109999999999999
250,0.522,0.588,3,1.16875
585,5.0244444444,4.468,3,4.346
1365,2.04,1.8730000000000002,2,1.4669999999999999
45,0.8466666667,0.82,3,0.13
1140,6.9444444444,7.7771428571,3,6.1383333333
545,4.416,4.416,3,3.511
785,11.433,10.960999999999999,3,11.139000000000001
965,13.72875,10.387,3,12.4914285714
1405,1.979,1.979,3,2.1109999999999998
330,3.4928571429,2.3775,3,4.861000000000001
140,0.0,0.134,3,0.2057142857
740,7.2170000000000005,7.816,2,8.35
650,10.755999999999998,8.972000000000001,3,9.35
970,13.562000000000001,11.855,2,13.23
115,1.063,0.7340000000000001,3,0.6829999999999999
815,14.870999999999999,14.194,3,16.878
480,8.4077777778,5.712999999999999,3,5.61875
195,0.28800000000000003,0.3675,3,0.43799999999999994
775,9.094,9.677999999999999,2,7.337999999999999
1330,4.0280000000000005,4.0280000000000005,3,3.585
645,8.801,7.54,2,6.961
540,10.035,8.941,2,6.96
1285,4.55,4.628,3,4.373
1395,1.212,1.389,2,1.494
1175,5.8839999999999995,6.343999999999999,2,6.211
480,12.339,18.616,3,11.715
975,23.078000000000003,17.055999999999997,3,22.779
580,6.129,6.072222222200001,3,4.789
460,24.115,18.239,3,18.91
805,7.416666666699999,8.65,3,6.735
490,5.24,5.24,3,6.3833333333
45,0.6685714286,0.7855555556,3,0.6244444444
1145,6.321000000000001,6.95,2,7.632999999999999
300,4.066,4.2989999999999995,3,4.388999999999999
30,0.915,0.9490000000000001,3,0.75
710,6.773,8.163,2,7.646
1170,6.343999999999999,8.1,2,5.8839999999999995
1320,7.2379999999999995,8.395,3,8.167
180,0.634,0.828,3,0.39
1080,25.454,18.711,3,27.05
1015,15.367,15.367,3,16.233
1070,19.459,22.028000000000002,3,13.267000000000001
320,6.843999999999999,4.794,3,7.979
1380,1.456,1.9566666667,3,2.1222222222
930,12.689,12.007,2,13.85
805,9.735,10.789000000000001,2,8.405
1330,2.805,3.1922222222000003,3,2.5744444444
40,0.418,0.873,2,0.639
445,7.784444444400001,6.685,3,6.2528571429
165,1.2009999999999998,0.42200000000000004,3,0.695
20,0.863,1.3277777778,3,1.1320000000000001
35,0.873,1.084,2,0.418
15,0.9279999999999999,0.65,2,0.75
895,9.2575,9.2575,3,10.933333333299998
275,2.029,2.327,3,2.14125
555,9.945,8.273,2,8.728
855,8.87,8.984,3,11.437999999999999
1140,8.894,9.745,3,8.189
1410,1.305,1.2,2,1.755
630,8.015,7.678,2,5.034
65,0.5922222222,0.455,2,0.4188888889
850,7.555,7.632999999999999,3,10.352
160,0.5866666667,0.39,3,0.4875
955,18.86,26.962,3,23.434
1360,1.8730000000000002,2.167,2,2.04
1255,6.482,5.7829999999999995,3,6.215
1170,5.9879999999999995,6.577000000000001,3,6.132000000000001
940,13.822000000000001,16.288,3,20.359
905,10.51875,10.845555555599999,3,9.527000000000001
390,11.195,12.606,3,13.300999999999998
630,5.8825,5.4811111111,3,5.794
1315,4.6657142857,5.7522222222,3,3.216
90,0.161,0.589,3,0.07200000000000001
1245,5.457000000000001,5.457000000000001,3,4.9239999999999995
415,11.915,14.872,3,12.705
100,0.82,0.4114285714,3,0.4188888889
1340,2.7,2.655,2,1.306
915,20.139,18.320999999999998,3,19.271
1065,15.116,12.700999999999999,2,12.457
485,11.395,14.706,3,12.872
185,0.8390000000000001,0.59,3,0.521
930,14.577,16.544,3,16.288
1410,2.1109999999999998,2.1109999999999998,3,1.011
580,8.445,8.677,2,9.277999999999999
890,9.584,12.099,2,9.755
960,23.434,18.86,3,25.218000000000004
560,9.594,9.684,2,8.157
535,10.677,10.710999999999999,2,7.655
540,9.971,13.527999999999999,2,8.245
465,11.265999999999998,14.712,2,12.745
575,8.677,7.895,2,8.445
615,5.0866666667,4.895,3,4.4122222222000005
1110,8.9,8.967,2,11.667
1240,5.287999999999999,4.1355555556,3,4.766
410,7.395,7.216,3,6.7575
1220,5.983,4.583,2,4.456
210,0.6111111111,0.649,2,0.972
480,10.777999999999999,10.523,2,6.8839999999999995
990,25.284000000000002,17.438,3,28.629
985,18.243,16.0,3,18.344
560,4.5177777778,4.5177777778,3,5.1175
375,5.7142857143,5.7142857143,3,6.294285714299999
1195,6.6585714286,6.6585714286,3,6.1
20,0.973,1.2770000000000001,2,0.42
565,8.157,9.594,2,10.722999999999999
1335,1.8980000000000001,2.1,2,2.444
415,6.6677777778,8.084,3,6.055714285700001
1130,9.289,11.128,2,8.946
10,0.622,0.8390000000000001,3,0.645
755,5.7,5.7,3,7.517
35,0.6177777778,0.6177777778,3,0.5975
10,1.571,1.81,3,0.95
820,8.517000000000001,7.6770000000000005,2,8.872
1250,4.75,5.0169999999999995,2,4.444
800,7.961,7.922000000000001,3,6.5188888889
55,0.35,0.344,3,0.434
1385,2.782,1.8,3,3.4160000000000004
160,0.42200000000000004,0.534,3,1.2009999999999998
150,0.462,0.15,3,0.39
1030,13.561,12.544,2,16.671
435,9.285,10.029,2,7.617000000000001
75,0.7911111111,0.4322222222,3,0.6
385,5.0314285714,4.9133333333,3,8.3644444444
1210,5.5555555556,5.5555555556,3,6.289
430,6.688,5.189,3,5.644
25,1.2770000000000001,0.828,3,0.838
860,9.078,9.078,3,9.129
1040,14.401,14.6,3,15.429
390,10.588,10.765999999999998,3,11.249
780,7.337999999999999,9.094,2,7.0729999999999995
1290,5.737,5.982,3,6.41
940,12.6555555556,13.05,3,11.561111111099999
1425,2.967,3.2889999999999997,3,3.127
30,0.8655555556,0.774,3,0.675
1260,5.1355555556,3.267,3,4.25
520,10.806,10.012,2,10.213
600,7.22875,5.305,3,4.0857142857
880,9.776,10.556,3,10.922
1290,5.232,5.232,3,5.1610000000000005
625,4.044,4.044,3,5.0142857143
600,4.533,4.694,3,5.683
55,0.6922222222,0.4322222222,2,0.4755555556
1235,4.1355555556,5.303999999999999,3,5.287999999999999
345,9.71,8.449,3,10.039
1395,3.071,3.787,3,3.616
835,13.210999999999999,13.248,3,11.559000000000001
1120,9.222999999999999,11.667,2,9.317
30,0.738,0.82625,2,0.7977777778
1340,3.353,3.353,3,4.351
705,5.927142857100001,5.5,3,6.12375
175,0.84,0.2466666667,3,0.32
605,5.683,4.533,3,4.417
330,5.0055555556,3.8339999999999996,3,4.995
1205,4.473,6.257000000000001,3,6.4225
390,5.721,5.721,3,7.461
435,9.002,9.677999999999999,2,9.655
1015,12.005999999999998,12.915999999999999,2,12.806
320,3.4339999999999997,3.3675,3,4.5071428571
155,0.8390000000000001,0.638,3,0.528
105,0.34,0.294,3,0.23399999999999999
1000,12.3711111111,13.255999999999998,3,13.468
1285,4.8389999999999995,4.8389999999999995,3,5.232
500,5.711,5.711,3,6.2
40,0.5733333333,0.7977777778,2,0.5660000000000001
1395,2.311,2.311,3,1.54
200,0.444,0.444,3,0.4133333333
665,6.305,6.6428571429,3,5.27
120,0.6829999999999999,1.063,3,0.361
1270,3.449,3.6180000000000003,2,3.177
1310,5.367000000000001,7.85,3,8.395
1315,3.117,2.705,2,2.447
1365,3.7060000000000004,2.862,3,3.505
1325,2.767,2.279,2,2.461
1025,20.39,21.505,3,20.027
840,7.4611111111,8.4622222222,3,7.645
845,13.966,16.822,3,13.599
105,0.2655555556,0.3633333333,2,0.57
1210,8.067,7.466,3,7.539
985,11.765555555599999,6.835,2,13.712
1110,9.796,10.822000000000001,3,10.055
1280,8.155,7.4670000000000005,3,7.439
185,0.6288888889,0.3333333333,2,0.3944444444
290,4.454,4.454,3,3.4010000000000002
265,3.056,2.7939999999999996,3,2.64
910,10.89,12.305,2,13.453
630,5.0142857143,5.0142857143,3,3.6366666667
1055,14.60625,20.7777777778,3,15.0444444444
885,18.36,26.54125,3,21.987
15,1.082,0.789,2,0.466
1280,3.4528571429,4.7275,3,3.634
1215,5.8,6.29,3,5.1666666667
470,12.745,11.265999999999998,2,11.128
95,0.618,0.512,3,0.583
905,26.378,18.479,3,18.320999999999998
210,0.618,0.78,3,0.629
175,0.695,0.8340000000000001,3,0.37799999999999995
1225,4.671,3.295,2,6.084
535,15.120999999999999,12.157,3,11.577
95,0.6055555556000001,0.37799999999999995,2,0.3633333333
830,7.706,7.711,3,7.461
785,8.735,7.349,3,8.617
1060,16.044,19.660999999999998,3,27.139
1060,11.982999999999999,11.995,2,9.879
1115,9.033,10.36,3,8.711
275,2.3644444444,2.051,3,2.43
1175,9.599,9.145,3,9.249
1175,7.0811111111,7.0811111111,3,7.84
315,5.204,3.66,3,5.8660000000000005
130,0.884,0.6990000000000001,3,0.462
310,4.05,3.71,3,4.794
245,0.816,1.026,3,0.522
330,9.229,6.816,2,9.595
1220,8.927,7.539,3,9.372
525,4.26375,5.79,3,5.9225
1405,2.155,2.9610000000000003,3,2.05
255,1.0677777778,0.522,3,1.011
940,10.77875,11.715,3,13.23
375,8.889,9.177999999999999,3,10.306
910,18.320999999999998,26.378,3,20.139
960,13.741111111099999,12.789000000000001,2,13.377
1310,2.977,3.801,2,3.4010000000000002
1095,10.9175,12.7711111111,3,12.022
1105,13.093,13.433,3,11.873
720,13.173,13.249,3,12.94
650,10.017999999999999,9.895,3,10.04
305,3.5439999999999996,3.799,3,3.1
135,0.38299999999999995,0.44444444439999997,2,0.0866666667
1325,2.727,3.7439999999999998,3,2.95125
690,7.361000000000001,8.527999999999999,2,6.977
405,14.888,14.520999999999999,3,15.705
345,6.0122222222,4.8642857143,3,5.76375
815,10.716,10.847999999999999,3,13.228
315,7.193,6.066,2,6.832999999999999
985,17.122,22.779,3,15.39
945,20.359,13.822000000000001,3,26.962
1240,6.656000000000001,8.177,3,7.132999999999999
270,3.556,2.066,2,3.285
480,6.0555555556,6.0555555556,3,6.845
695,6.362222222200001,4.9755555556,3,5.7088888889
105,0.5625,0.1544444444,2,0.0866666667
35,0.7977777778,0.738,2,0.5733333333
620,6.64,7.867000000000001,2,7.21
1235,4.332,4.978,2,4.482
900,10.005555555599999,9.4757142857,3,11.7844444444
565,5.1175,5.1175,3,5.4577777778
100,0.583,0.618,3,0.511
775,10.189,7.535,2,8.245
1315,3.4010000000000002,2.977,2,3.515
765,6.504,7.428,3,8.383
1115,10.522,10.522,3,9.177999999999999
240,1.715,1.412,2,1.05
535,5.4566666666999994,6.623333333300001,3,4.377
360,9.861,8.899,2,6.556
650,5.4888888889,5.4888888889,3,6.6722222222
325,6.816,6.022,2,9.229
385,10.765999999999998,10.306,3,10.588
385,7.445,7.445,3,5.721
685,11.606,9.559,3,12.083
860,9.449,8.966000000000001,2,10.939
1085,9.521,12.283,2,12.068
535,4.8875,4.8875,3,4.328
620,4.3722222222000005,4.3722222222000005,3,4.044
1105,10.677,11.332,3,9.722000000000001
530,14.402999999999999,13.854000000000001,3,11.494000000000002
90,0.5,0.444,3,0.3
655,6.023,7.816,2,8.439
750,7.556,7.556,3,5.7
1400,1.1757142857,1.73625,3,1.57
375,3.9433333333,4.1722222222,3,4.9133333333
100,0.466,1.023,3,1.016
420,6.622999999999999,6.622999999999999,3,6.0911111111
55,0.9,1.133,3,0.6729999999999999
635,9.406,8.577,3,8.417
160,0.625,0.36444444439999996,2,0.517
1240,4.482,4.332,2,4.306
545,6.96,10.035,2,8.273
640,6.084,5.794,3,4.0371428571
1030,15.084000000000001,14.1555555556,3,14.6
1160,8.773,9.837,3,7.327999999999999
785,6.843,6.289,3,6.729
900,9.773,8.707,3,10.639000000000001
1090,12.815,14.662,3,12.165
855,10.728,10.728,3,9.078
1010,18.296,17.463,3,24.994
575,4.8522222222,4.8522222222,3,4.6288888889
765,10.9533333333,8.766666666699999,2,9.611
685,6.3955555556,6.095,3,4.9755555556
1250,5.7829999999999995,7.132999999999999,3,6.482
1305,3.5944444444,5.9311111111,3,3.8680000000000003
740,6.861000000000001,5.992999999999999,3,7.666666666699999
465,18.91,24.115,3,18.195999999999998
200,0.698,0.672,2,0.649
730,6.723,6.723,3,6.1111111111000005
790,7.672999999999999,8.972999999999999,2,9.445
860,8.738999999999999,8.266,2,10.23
