time,y_1,y_2,width,y
0,0.689,0.823,2,0.766
5,0.766,0.689,2,0.789
10,0.789,0.766,2,1.082
15,1.082,0.789,2,0.466
20,0.466,1.082,2,0.82625
25,0.82625,0.466,2,0.738
30,0.738,0.82625,2,0.7977777778
35,0.7977777778,0.738,2,0.5733333333
40,0.5733333333,0.7977777778,2,0.566
45,0.566,0.5733333333,2,0.5055555556
50,0.5055555556,0.5055555556,2,0.649
55,0.649,0.5055555556,2,0.455
60,0.455,0.649,2,0.5922222222
65,0.5922222222,0.455,2,0.4188888889
70,0.4188888889,0.5922222222,2,0.71375
75,0.71375,0.4188888889,2,0.08
80,0.08,0.71375,2,0.4875
85,0.4875,0.08,2,0.561
90,0.561,0.4875,2,0.378
95,0.378,0.561,2,0.1544444444
100,0.1544444444,0.378,2,0.5625
105,0.5625,0.1544444444,2,0.0866666667
110,0.0866666667,0.5625,2,0.1733333333
115,0.1733333333,0.0866666667,2,0.4144444444
120,0.4144444444,0.1733333333,2,0.395
125,0.395,0.4144444444,2,0.206
130,0.206,0.395,2,0.4144444444
135,0.4144444444,0.206,2,0.2655555556
140,0.2655555556,0.4144444444,2,0.228
145,0.228,0.2655555556,2,0.41
150,0.41,0.228,2,0.3644444444
155,0.3644444444,0.41,2,0.625
160,0.625,0.3644444444,2,0.517
165,0.517,0.625,2,0.1911111111
170,0.1911111111,0.517,2,0.078
175,0.078,0.1911111111,2,0.3333333333
180,0.3333333333,0.078,2,0.6288888889
185,0.6288888889,0.3333333333,2,0.3944444444
190,0.3944444444,0.6288888889,2,0.761
195,0.761,0.3944444444,2,0.9688888889
200,0.9688888889,0.761,2,0.44
205,0.44,0.9688888889,2,0.2
210,0.2,0.44,2,0.423
215,0.423,0.2,2,1.16
220,1.16,0.423,2,1.237
225,1.237,1.16,2,1.412
230,1.412,1.237,2,1.362
235,1.362,1.412,2,1.873
240,1.873,1.362,2,1.211
245,1.211,1.873,2,1.978
250,1.978,1.211,2,2.294
255,2.294,1.978,2,2.028
260,2.028,2.294,2,2.379
265,2.379,2.028,2,3.439
270,3.439,2.379,2,3.668
275,3.668,3.439,2,5.62
280,5.62,3.668,2,4.323
285,4.323,5.62,2,5.916
290,5.916,4.323,2,4.445
295,4.445,5.916,2,5.171
300,5.171,4.445,2,4.599
305,4.599,5.171,2,4.899
310,4.899,4.599,2,4.772
315,4.772,4.899,2,7.49
320,7.49,4.772,2,6.428
325,6.428,7.49,2,7.679
330,7.679,6.428,2,9.618
335,9.618,7.679,2,8.211
340,8.211,9.618,2,10.667
345,10.667,8.211,2,8.782
350,8.782,10.667,2,8.899
355,8.899,8.782,2,9.861
360,9.861,8.899,2,6.556
365,6.556,9.861,2,7.127
370,7.127,6.556,2,11.372
375,11.372,7.127,2,9.4
380,9.4,11.372,2,8.706
385,8.706,9.4,2,9.878
390,9.878,8.706,2,8.446
395,8.446,9.878,2,10.801
400,10.801,8.446,2,12.607
405,12.607,10.801,2,11
410,11,12.607,2,9.367
415,9.367,11,2,10.522
420,10.522,9.367,2,9.033
425,9.033,10.522,2,7.54
430,7.54,9.033,2,8.322
435,8.322,7.54,2,11.535
440,11.535,8.322,2,11.35
445,11.35,11.535,2,13.877
450,13.877,11.35,2,12.195
455,12.195,13.877,2,12.612
460,12.612,12.195,2,14.018
465,14.018,12.612,2,11.761
470,11.761,14.018,2,10.523
475,10.523,11.761,2,10.778
480,10.778,10.523,2,6.884
485,6.884,10.778,2,11.189
490,11.189,6.884,2,9.282
495,9.282,11.189,2,9.834
500,9.834,9.282,2,8.65
505,8.65,9.834,2,8.652
510,8.652,8.65,2,12.035
515,12.035,8.652,2,10.145
520,10.145,12.035,2,11.962
525,11.962,10.145,2,10.195
530,10.195,11.962,2,13.528
535,13.528,10.195,2,9.971
540,9.971,13.528,2,8.245
545,8.245,9.971,2,8.417
550,8.417,8.245,2,7.434
555,7.434,8.417,2,10.145
560,10.145,7.434,2,9.655
565,9.655,10.145,2,7.678
570,7.678,9.655,2,7.751
575,7.751,7.678,2,7.429
580,7.429,7.751,2,9.399
585,9.399,7.429,2,8.541
590,8.541,9.399,2,7.188
595,7.188,8.541,2,8.116
600,8.116,7.188,2,6.25
605,6.25,8.116,2,8.662
610,8.662,6.25,2,7.101
615,7.101,8.662,2,7.405
620,7.405,7.101,2,6.695
625,6.695,7.405,2,7.173
630,7.173,6.695,2,7.541
635,7.541,7.173,2,8.928
640,8.928,7.541,2,6.816
645,6.816,8.928,2,8.555
650,8.555,6.816,2,7.661
655,7.661,8.555,2,6.773
660,6.773,7.661,2,6.407
665,6.407,6.773,2,9.855
670,9.855,6.407,2,7.606
675,7.606,9.855,2,7.266
680,7.266,7.606,2,8.856
685,8.856,7.266,2,6.888
690,6.888,8.856,2,8.582
695,8.582,6.888,2,9.016
700,9.016,8.582,2,7.638
705,7.638,9.016,2,7.891
710,7.891,7.638,2,8.484
715,8.484,7.891,2,6.311
720,6.311,8.484,2,8.149
725,8.149,6.311,2,7.578
730,7.578,8.149,2,7.455
735,7.455,7.578,2,7.452
740,7.452,7.455,2,7.122
745,7.122,7.452,2,7.877
750,7.877,7.122,2,8.723
755,8.723,7.877,2,7.94
760,7.94,8.723,2,8.495
765,8.495,7.94,2,9.678
770,9.678,8.495,2,9.094
775,9.094,9.678,2,7.338
780,7.338,9.094,2,7.073
785,7.073,7.338,2,8.218
790,8.218,7.073,2,9.038
795,9.038,8.218,2,10.789
800,10.789,9.038,2,9.735
805,9.735,10.789,2,8.405
810,8.405,9.735,2,9.857
815,9.857,8.405,2,10.146
820,10.146,9.857,2,8.794
825,8.794,10.146,2,8.516
830,8.516,8.794,2,8.628
835,8.628,8.516,2,8.639
840,8.639,8.628,2,8.095
845,8.095,8.639,2,8.344
850,8.344,8.095,2,8.266
855,8.266,8.344,2,8.739
860,8.739,8.266,2,10.23
865,10.23,8.739,2,9.571
870,9.571,10.23,2,9.089
875,9.089,9.571,2,10.468
880,10.468,9.089,2,10.995
885,10.995,10.468,2,11.1
890,11.1,10.995,2,10.746
895,10.746,11.1,2,9.112
900,9.112,10.746,2,10.056
905,10.056,9.112,2,11.345
910,11.345,10.056,2,11.768
915,11.768,11.345,2,9.173
920,9.173,11.768,2,12.801
925,12.801,9.173,2,12.523
930,12.523,12.801,2,10.344
935,10.344,12.523,2,10.537
940,10.537,10.344,2,14.399
945,14.399,10.537,2,11.947
950,11.947,14.399,2,13.572
955,13.572,11.947,2,11.6
960,11.6,13.572,2,12.135
965,12.135,11.6,2,10.289
970,10.289,12.135,2,12.958
975,12.958,10.289,2,14.361
980,14.361,12.958,2,11.923
985,11.923,14.361,2,13.227
990,13.227,11.923,2,12.216
995,12.216,13.227,2,17.487
1000,17.487,12.216,2,15.901
1005,15.901,17.487,2,12.916
1010,12.916,15.901,2,12.006
1015,12.006,12.916,2,12.806
1020,12.806,12.006,2,12.544
1025,12.544,12.806,2,13.561
1030,13.561,12.544,2,16.671
1035,16.671,13.561,2,13.144
1040,13.144,16.671,2,12.906
1045,12.906,13.144,2,15.978
1050,15.978,12.906,2,11.995
1055,11.995,15.978,2,11.983
1060,11.983,11.995,2,9.879
1065,9.879,11.983,2,10.961
1070,10.961,9.879,2,10.507
1075,10.507,10.961,2,13.07
1095,9.728,8.2771428571,2,9.55
1100,9.55,9.728,2,8.123
1105,8.123,9.55,2,9.935
1110,9.935,8.123,2,7.596
1115,7.596,9.935,2,9.744
1120,9.744,7.596,2,8.328
1125,8.328,9.744,2,7.807
1130,7.807,8.328,2,6.728
1135,6.728,7.807,2,6.367
1140,6.367,6.728,2,6.345
1145,6.345,6.367,2,5.54
1150,5.54,6.345,2,5.641
1155,5.641,5.54,2,5.907
1160,5.907,5.641,2,4.59
1165,4.59,5.907,2,5.294
1170,5.294,4.59,2,4.856
1175,4.856,5.294,2,5.562
1180,5.562,4.856,2,5.437
1185,5.437,5.562,2,3.584
1190,3.584,5.437,2,4.528
1195,4.528,3.584,2,4.005
1200,4.005,4.528,2,4.449
1205,4.449,4.005,2,4.939
1210,4.939,4.449,2,4.583
1215,4.583,4.939,2,5.983
1220,5.983,4.583,2,4.456
1225,4.456,5.983,2,4.978
1230,4.978,4.456,2,4.332
1235,4.332,4.978,2,4.482
1240,4.482,4.332,2,4.306
1245,4.306,4.482,2,3.128
1250,3.128,4.306,2,3.917
1255,3.917,3.128,2,2.588
1260,2.588,3.917,2,3.618
1265,3.618,2.588,2,3.449
1270,3.449,3.618,2,3.177
1275,3.177,3.449,2,3.133
1280,3.133,3.177,2,2.128
1285,2.128,3.133,2,2.928
1290,2.928,2.128,2,3.217
1295,3.217,2.928,2,2.413
1300,2.413,3.217,2,3.34
1305,3.34,2.413,2,2.922
1310,2.922,3.34,2,2.968
1315,2.968,2.922,2,2.279
1320,2.279,2.968,2,2.767
1325,2.767,2.279,2,2.461
1330,2.461,2.767,2,2.655
1335,2.655,2.461,2,2.7
1340,2.7,2.655,2,1.306
1345,1.306,2.7,2,2.206
1350,2.206,1.306,2,2.167
1355,2.167,2.206,2,1.873
1360,1.873,2.167,2,2.04
1365,2.04,1.873,2,1.467
1370,1.467,2.04,2,1.845
1375,1.845,1.467,2,1.86
1380,1.86,1.845,2,1.472
1385,1.472,1.86,2,1.777
1390,1.777,1.472,2,1.456
1395,1.456,1.777,2,1.606
1400,1.606,1.456,2,0.711
1405,0.711,1.606,2,1.073
1410,1.073,0.711,2,0.926
1415,0.926,1.073,2,0.538
1420,0.538,0.926,2,1.017
1425,1.017,0.538,2,1.21
1430,1.21,1.017,2,0.728
1435,0.728,1.21,2,0.478
0,0.478,0.728,2,0.673
5,0.673,0.478,2,1.068
10,1.068,0.673,2,1.277
15,1.277,1.068,2,0.973
20,0.973,1.277,2,0.42
25,0.42,0.973,2,0.644
30,0.644,0.42,2,1.072
35,1.072,0.644,2,0.978
40,0.978,1.072,2,0.206
45,0.206,0.978,2,0.4322222222
50,0.4322222222,0.206,2,0.6922222222
55,0.6922222222,0.4322222222,2,0.4755555556
60,0.4755555556,0.6922222222,2,0.5811111111
65,0.5811111111,0.4755555556,2,0.416
70,0.416,0.5811111111,2,0.2533333333
75,0.2533333333,0.416,2,0.394
80,0.394,0.2533333333,2,0.15
85,0.15,0.394,2,0.2466666667
90,0.2466666667,0.15,2,0.2411111111
95,0.2411111111,0.2466666667,2,0.161
100,0.161,0.2411111111,2,0.37
105,0.37,0.161,2,0.228
110,0.228,0.37,2,0.477
115,0.477,0.228,2,0.944
120,0.944,0.477,2,0.70875
125,0.70875,0.944,2,0.9444444444
130,0.9444444444,0.70875,2,0.8388888889
135,0.8388888889,0.9444444444,2,0.4388888889
140,0.4388888889,0.8388888889,2,0
145,0,0.4388888889,2,0.234
150,0.234,0,2,0.234
155,0.234,0.234,2,0.7477777778
160,0.7477777778,0.234,2,0.322
165,0.322,0.7477777778,2,0.5988888889
170,0.5988888889,0.322,2,0.261
175,0.261,0.5988888889,2,0.5555555556
180,0.5555555556,0.261,2,0.1028571429
185,0.1028571429,0.5555555556,2,0.3522222222
190,0.3522222222,0.1028571429,2,0.294
195,0.294,0.3522222222,2,0.937
200,0.937,0.294,2,0.978
205,0.978,0.937,2,0.477
210,0.477,0.978,2,1.412
215,1.412,0.477,2,0.572
220,0.572,1.412,2,1.445
225,1.445,0.572,2,1.233
230,1.233,1.445,2,1.488
235,1.488,1.233,2,1.639
240,1.639,1.488,2,1.251
245,1.251,1.639,2,1.79
250,1.79,1.251,2,2.038
255,2.038,1.79,2,2.179
260,2.179,2.038,2,2.066
265,2.066,2.179,2,3.556
270,3.556,2.066,2,3.285
275,3.285,3.556,2,5.882
280,5.882,3.285,2,4.65
285,4.65,5.882,2,5.055
290,5.055,4.65,2,5.618
295,5.618,5.055,2,4.26
300,4.26,5.618,2,4.611
305,4.611,4.26,2,4.066
310,4.066,4.611,2,5.432
315,5.432,4.066,2,6.022
320,6.022,5.432,2,6.816
325,6.816,6.022,2,9.229
330,9.229,6.816,2,9.595
335,9.595,9.229,2,7.117
340,7.117,9.595,2,6.655
345,6.655,7.117,2,9.422
350,9.422,6.655,2,9.539
355,9.539,9.422,2,7.478
360,7.478,9.539,2,8.045
365,8.045,7.478,2,7.5355555556
370,7.5355555556,8.045,2,7.444
375,7.444,7.5355555556,2,7.94
380,7.94,7.444,2,9.828
385,9.828,7.94,2,7.516
390,7.516,9.828,2,8.058
395,8.058,7.516,2,10.983
400,10.983,8.058,2,9.867
405,9.867,10.983,2,9.252
410,9.252,9.867,2,8.013
415,8.013,9.252,2,9.445
420,9.445,8.013,2,9.289
425,9.289,9.445,2,10.029
430,10.029,9.289,2,9.285
435,9.285,10.029,2,7.617
440,7.617,9.285,2,11.644
445,11.644,7.617,2,12.212
450,12.212,11.644,2,12.255
455,12.255,12.212,2,14.712
460,14.712,12.255,2,11.266
465,11.266,14.712,2,12.745
470,12.745,11.266,2,11.128
475,11.128,12.745,2,10.012
480,10.012,11.128,2,12.827
485,12.827,10.012,2,7.189
490,7.189,12.827,2,8.917
495,8.917,7.189,2,10.689
500,10.689,8.917,2,8.929
505,8.929,10.689,2,10.506
510,10.506,8.929,2,8.661
515,8.661,10.506,2,11.105
520,11.105,8.661,2,9.589
525,9.589,11.105,2,10.695
530,10.695,9.589,2,8.941
535,8.941,10.695,2,10.035
540,10.035,8.941,2,6.96
545,6.96,10.035,2,8.273
550,8.273,6.96,2,9.945
555,9.945,8.273,2,8.728
560,8.728,9.945,2,9.567
565,9.567,8.728,2,7.895
570,7.895,9.567,2,8.677
575,8.677,7.895,2,8.445
580,8.445,8.677,2,9.278
585,9.278,8.445,2,7.077
590,7.077,9.278,2,6.682
595,6.682,7.077,2,7.362
600,7.362,6.682,2,5.723
605,5.723,7.362,2,6.279
610,6.279,5.723,2,7.867
615,7.867,6.279,2,6.64
620,6.64,7.867,2,7.21
625,7.21,6.64,2,5.056
630,5.056,7.21,2,7.589
635,7.589,5.056,2,6.383
640,6.383,7.589,2,9.652
645,9.652,6.383,2,7.816
650,7.816,9.652,2,6.023
655,6.023,7.816,2,8.439
660,8.439,6.023,2,6.713
665,6.713,8.439,2,9.861
670,9.861,6.713,2,8.556
675,8.556,9.861,2,7.406
680,7.406,8.556,2,6.8
685,6.8,7.406,2,8.062
690,8.062,6.8,2,8.43
695,8.43,8.062,2,9.983
700,9.983,8.43,2,8.163
705,8.163,9.983,2,6.773
710,6.773,8.163,2,7.646
715,7.646,6.773,2,7.6555555556
720,7.6555555556,7.646,2,8.291
725,8.291,7.6555555556,2,7.834
730,7.834,8.291,2,11.168
735,11.168,7.834,2,6.789
740,6.789,11.168,2,7.255
745,7.255,6.789,2,7.472
750,7.472,7.255,2,8.716
755,8.716,7.472,2,9.294
760,9.294,8.716,2,10.038
765,10.038,9.294,2,7.535
770,7.535,10.038,2,10.189
775,10.189,7.535,2,8.245
780,8.245,10.189,2,8.973
785,8.973,8.245,2,7.673
790,7.673,8.973,2,9.445
795,9.445,7.673,2,8.929
800,8.929,9.445,2,9.039
805,9.039,8.929,2,7.49
810,7.49,9.039,2,7.677
815,7.677,7.49,2,8.517
820,8.517,7.677,2,8.872
825,8.872,8.517,2,8.15
830,8.15,8.872,2,7.908
835,7.908,8.15,2,8.122
840,8.122,7.908,2,9.122
845,9.122,8.122,2,9.606
850,9.606,9.122,2,8.966
855,8.966,9.606,2,9.449
860,9.449,8.966,2,10.939
865,10.939,9.449,2,9.068
870,9.068,10.939,2,8.383
875,8.383,9.068,2,11.29
880,11.29,8.383,2,12.099
885,12.099,11.29,2,9.584
890,9.584,12.099,2,9.755
895,9.755,9.584,2,10.389
900,10.389,9.755,2,10.873
905,10.873,10.389,2,9.301
910,9.301,10.873,2,10.406
915,10.406,9.301,2,11.717
920,11.717,10.406,2,11.262
925,11.262,11.717,2,12.694
930,12.694,11.262,2,12.8
935,12.8,12.694,2,10.005
940,10.005,12.8,2,10.534
945,10.534,10.005,2,12.106
950,12.106,10.534,2,12.822
955,12.822,12.106,2,13.66
960,13.66,12.822,2,11.855
965,11.855,13.66,2,13.562
970,13.562,11.855,2,13.23
975,13.23,13.562,2,6.835
980,6.835,13.23,2,11.7655555556
985,11.7655555556,6.835,2,13.712
990,13.712,11.7655555556,2,14.072
995,14.072,13.712,2,14.306
1000,14.306,14.072,2,14.477
1005,14.477,14.306,2,13.322
1010,13.322,14.477,2,11.723
1015,11.723,13.322,2,13.534
1020,13.534,11.723,2,14.15
1025,14.15,13.534,2,14.702
1030,14.702,14.15,2,12.411
1035,12.411,14.702,2,13.546
1040,13.546,12.411,2,16.234
1045,16.234,13.546,2,15.177
1050,15.177,16.234,2,11.162
1055,11.162,15.177,2,16.706
1060,16.706,11.162,2,13.233
1065,13.233,16.706,2,11.061
1070,11.061,13.233,2,14.129
1075,14.129,11.061,2,12.283
1080,12.283,14.129,2,9.521
1085,9.521,12.283,2,12.068
1090,12.068,9.521,2,11.507
1095,11.507,12.068,2,11.883
1100,11.883,11.507,2,8.967
1105,8.967,11.883,2,8.9
1110,8.9,8.967,2,11.667
1115,11.667,8.9,2,9.223
1120,9.223,11.667,2,9.317
1125,9.317,9.223,2,8.662
1130,8.662,9.317,2,7.128
1135,7.128,8.662,2,6.95
1140,6.95,7.128,2,6.321
1145,6.321,6.95,2,7.633
1150,7.633,6.321,2,4.923
1155,4.923,7.633,2,7.139
1160,7.139,4.923,2,5.377
1165,5.377,7.139,2,6.25
1170,6.25,5.377,2,3.39
1175,3.39,6.25,2,5.401
1180,5.401,3.39,2,6.129
1185,6.129,5.401,2,4.534
1190,4.534,6.129,2,3.909
1195,3.909,4.534,2,4.654
1200,4.654,3.909,2,4.034
1205,4.034,4.654,2,4.796
1210,4.796,4.034,2,4.051
1215,4.051,4.796,2,2.249
1220,2.249,4.051,2,5.322
1225,5.322,2.249,2,3.578
1230,3.578,5.322,2,4.062
1235,4.062,3.578,2,4.184
1240,4.184,4.062,2,3.338
1245,3.338,4.184,2,4.439
1250,4.439,3.338,2,2.439
1255,2.439,4.439,2,2.317
1260,2.317,2.439,2,2.972
1265,2.972,2.317,2,2.934
1270,2.934,2.972,2,2.25
1275,2.25,2.934,2,2.55
1280,2.55,2.25,2,2.956
1285,2.956,2.55,2,3.372
1290,3.372,2.956,2,3.238
1295,3.238,3.372,2,3.177
1300,3.177,3.238,2,2.749
1305,2.749,3.177,2,2.705
1310,2.705,2.749,2,3.117
1315,3.117,2.705,2,2.447
1320,2.447,3.117,2,1.628
1325,1.628,2.447,2,2.1
1330,2.1,1.628,2,1.898
1335,1.898,2.1,2,2.444
1340,2.444,1.898,2,2.406
1345,2.406,2.444,2,1.739
1350,1.739,2.406,2,1.005
1355,1.005,1.739,2,1.344
1360,1.344,1.005,2,1.633
1365,1.633,1.344,2,2.339
1370,2.339,1.633,2,2.066
1375,2.066,2.339,2,1.295
1380,1.295,2.066,2,1.256
1385,1.256,1.295,2,1.389
1390,1.389,1.256,2,1.212
1395,1.212,1.389,2,1.494
1400,1.494,1.212,2,1.335
1405,1.335,1.494,2,1.64
1410,1.64,1.335,2,1.907
1415,1.907,1.64,2,1.485
1420,1.485,1.907,2,1.077
1425,1.077,1.485,2,1.139
1430,1.139,1.077,2,0.912
1435,0.912,1.139,2,0.65
0,0.65,0.912,2,0.967
5,0.967,0.65,2,0.65
10,0.65,0.967,2,0.928
15,0.928,0.65,2,0.75
20,0.75,0.928,2,0.706
25,0.706,0.75,2,1.084
30,1.084,0.706,2,0.873
35,0.873,1.084,2,0.418
40,0.418,0.873,2,0.639
45,0.639,0.418,2,0.594
50,0.594,0.639,2,0.844
55,0.844,0.594,2,0.5
60,0.5,0.844,2,0.216
65,0.216,0.5,2,0.55
70,0.55,0.216,2,0.6544444444
75,0.6544444444,0.55,2,0.611
80,0.611,0.6544444444,2,0.468
85,0.468,0.611,2,0.378
90,0.378,0.468,2,0.6055555556
95,0.6055555556,0.378,2,0.3633333333
100,0.3633333333,0.6055555556,2,0.2655555556
105,0.2655555556,0.3633333333,2,0.57
110,0.57,0.2655555556,2,0.5775
115,0.5775,0.57,2,0.9022222222
120,0.9022222222,0.5775,2,0.389
125,0.389,0.9022222222,2,0.4444444444
130,0.4444444444,0.389,2,0.383
135,0.383,0.4444444444,2,0.0866666667
140,0.0866666667,0.383,2,0.5
145,0.5,0.0866666667,2,0.2142857143
150,0.2142857143,0.5,2,0.32
155,0.32,0.2142857143,2,0.6733333333
160,0.6733333333,0.32,2,0.4266666667
165,0.4266666667,0.6733333333,2,0.1666666667
170,0.1666666667,0.4266666667,2,0.7888888889
175,0.7888888889,0.1666666667,2,0.372
180,0.372,0.7888888889,2,0.38875
185,0.38875,0.372,2,0.944
190,0.944,0.38875,2,0.672
195,0.672,0.944,2,0.698
200,0.698,0.672,2,0.649
205,0.649,0.698,2,0.6111111111
210,0.6111111111,0.649,2,0.972
215,0.972,0.6111111111,2,1.061
220,1.061,0.972,2,1.173
225,1.173,1.061,2,1.278
230,1.278,1.173,2,1.412
235,1.412,1.278,2,1.715
240,1.715,1.412,2,1.05
245,1.05,1.715,2,1.501
250,1.501,1.05,2,2.072
255,2.072,1.501,2,2.293
260,2.293,2.072,2,2.634
265,2.634,2.293,2,3.245
270,3.245,2.634,2,4.632
275,4.632,3.245,2,4.838
280,4.838,4.632,2,4.556
285,4.556,4.838,2,4.89
290,4.89,4.556,2,6.234
295,6.234,4.89,2,4.529
300,4.529,6.234,2,4.285
305,4.285,4.529,2,6.066
310,6.066,4.285,2,7.193
315,7.193,6.066,2,6.833
320,6.833,7.193,2,7.878
325,7.878,6.833,2,8.744
330,8.744,7.878,2,9.007
335,9.007,8.744,2,8.601
340,8.601,9.007,2,9.127
345,9.127,8.601,2,10.593
350,10.593,9.127,2,9.294
355,9.294,10.593,2,9.512
360,9.512,9.294,2,8.022
365,8.022,9.512,2,7.627
370,7.627,8.022,2,10.828
375,10.828,7.627,2,9.955
380,9.955,10.828,2,9.633
385,9.633,9.955,2,9.812
390,9.812,9.633,2,8.917
395,8.917,9.812,2,12.012
400,12.012,8.917,2,13.424
405,13.424,12.012,2,11.783
410,11.783,13.424,2,9.516
415,9.516,11.783,2,9.467
420,9.467,9.516,2,10.178
425,10.178,9.467,2,9.678
430,9.678,10.178,2,9.002
435,9.002,9.678,2,9.655
440,9.655,9.002,2,10.784
445,10.784,9.655,2,11.839
450,11.839,10.784,2,14.35
455,14.35,11.839,2,13.801
460,13.801,14.35,2,13.462
465,13.462,13.801,2,11.455
470,11.455,13.462,2,10.434
475,10.434,11.455,2,9.994
480,9.994,10.434,2,11.444
485,11.444,9.994,2,10.089
490,10.089,11.444,2,8.9875
510,9.007,8.25,2,10.012
515,10.012,9.007,2,10.806
520,10.806,10.012,2,10.213
525,10.213,10.806,2,10.711
530,10.711,10.213,2,10.677
535,10.677,10.711,2,7.655
540,7.655,10.677,2,7.051
545,7.051,7.655,2,7.817
550,7.817,7.051,2,9.684
555,9.684,7.817,2,9.594
560,9.594,9.684,2,8.157
565,8.157,9.594,2,10.723
570,10.723,8.157,2,10.128
575,10.128,10.723,2,8.656
580,8.656,10.128,2,8.823
585,8.823,8.656,2,8.111
590,8.111,8.823,2,8.307
595,8.307,8.111,2,6.938
600,6.938,8.307,2,7.061
605,7.061,6.938,2,6.339
610,6.339,7.061,2,7.472
615,7.472,6.339,2,7.612
620,7.612,7.472,2,7.678
625,7.678,7.612,2,8.015
630,8.015,7.678,2,5.034
635,5.034,8.015,2,7.54
640,7.54,5.034,2,8.801
645,8.801,7.54,2,6.961
650,6.961,8.801,2,9.139
655,9.139,6.961,2,6.612
660,6.612,9.139,2,7.628
665,7.628,6.612,2,9.339
670,9.339,7.628,2,7.545
675,7.545,9.339,2,8.378
680,8.378,7.545,2,8.528
685,8.528,8.378,2,7.361
690,7.361,8.528,2,6.977
695,6.977,7.361,2,8.334
700,8.334,6.977,2,9.1
705,9.1,8.334,2,9.029
710,9.029,9.1,2,5.922
715,5.922,9.029,2,7.746
720,7.746,5.922,2,8.906
725,8.906,7.746,2,8.033
730,8.033,8.906,2,7.816
735,7.816,8.033,2,7.217
740,7.217,7.816,2,8.35
765,10.9533333333,8.7666666667,2,9.611
770,9.611,10.9533333333,2,9.878
775,9.878,9.611,2,6.638
780,6.638,9.878,2,7.757
785,7.757,6.638,2,6.4816666667
790,6.4816666667,7.757,2,10.6366666667
795,10.6366666667,6.4816666667,2,8.744
800,8.744,10.6366666667,2,11.182
805,11.182,8.744,2,7.567
810,7.567,11.182,2,9.218
815,9.218,7.567,2,10.646
820,10.646,9.218,2,9.902
825,9.902,10.646,2,10.86125
865,9.739,8.61,2,13.323
870,13.323,9.739,2,11.115
875,11.115,13.323,2,9.812
880,9.812,11.115,2,12.817
885,12.817,9.812,2,11.14
890,11.14,12.817,2,10.533
895,10.533,11.14,2,11.384
900,11.384,10.533,2,12.305
905,12.305,11.384,2,10.89
910,10.89,12.305,2,13.453
915,13.453,10.89,2,12.085
920,12.085,13.453,2,12.007
925,12.007,12.085,2,12.689
930,12.689,12.007,2,13.85
935,13.85,12.689,2,14.54
955,12.789,14.2385714286,2,13.7411111111
960,13.7411111111,12.789,2,13.377
965,13.377,13.7411111111,2,12.745
970,12.745,13.377,2,12.67
975,12.67,12.745,2,13.271
980,13.271,12.67,2,13.614
985,13.614,13.271,2,14.141
990,14.141,13.614,2,14.923
995,14.923,14.141,2,14.612
1000,14.612,14.923,2,12.4816666667
1005,12.4816666667,14.612,2,14.4077777778
1010,14.4077777778,12.4816666667,2,16.046
1015,16.046,14.4077777778,2,14.195
1020,14.195,16.046,2,12.18
1025,12.18,14.195,2,14.25
1030,14.25,12.18,2,13.234
1035,13.234,14.25,2,14.524
1040,14.524,13.234,2,13.774
1045,13.774,14.524,2,13.944
1050,13.944,13.774,2,13.195
1055,13.195,13.944,2,12.701
1060,12.701,13.195,2,15.116
1065,15.116,12.701,2,12.457
1070,12.457,15.116,2,13.263
1075,13.263,12.457,2,16.261
1080,16.261,13.263,2,13.425
1120,8.539,9.95,2,11.128
1125,11.128,8.539,2,9.289
1130,9.289,11.128,2,8.946
1135,8.946,9.289,2,7.212
1140,7.212,8.946,2,6.222
1145,6.222,7.212,2,6.766
1150,6.766,6.222,2,7.94
1155,7.94,6.766,2,8.221
1160,8.221,7.94,2,8.1
1165,8.1,8.221,2,6.344
1170,6.344,8.1,2,5.884
1175,5.884,6.344,2,6.211
1180,6.211,5.884,2,5.872
1185,5.872,6.211,2,7.012
1190,7.012,5.872,2,6.441
1195,6.441,7.012,2,5.835
1200,5.835,6.441,2,6.801
1205,6.801,5.835,2,5.228
1210,5.228,6.801,2,5.292
1215,5.292,5.228,2,3.295
1220,3.295,5.292,2,4.671
1225,4.671,3.295,2,6.084
1230,6.084,4.671,2,5.427
1235,5.427,6.084,2,6.054
1240,6.054,5.427,2,5.017
1245,5.017,6.054,2,4.75
1250,4.75,5.017,2,4.444
1255,4.444,4.75,2,3.466
1260,3.466,4.444,2,5.117
1265,5.117,3.466,2,3.839
1270,3.839,5.117,2,4.485
1275,4.485,3.839,2,4.277
1280,4.277,4.485,2,5.134
1285,5.134,4.277,2,3.366
1290,3.366,5.134,2,5.15375
1295,5.15375,3.366,2,3.35
1300,3.35,5.15375,2,3.801
1305,3.801,3.35,2,2.977
1310,2.977,3.801,2,3.401
1315,3.401,2.977,2,3.515
1320,3.515,3.401,2,3.199
1325,3.199,3.515,2,3.122
1330,3.122,3.199,2,2.722
1335,2.722,3.122,2,2.304
1340,2.304,2.722,2,3.117
1345,3.117,2.304,2,2.877
1350,2.877,3.117,2,2.967
1355,2.967,2.877,2,2.49
1360,2.49,2.967,2,3.077
1365,3.077,2.49,2,1.473
1370,1.473,3.077,2,1.217
1375,1.217,1.473,2,2.81
1380,2.81,1.217,2,1.961
1385,1.961,2.81,2,1.729
